0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
110585,111525,112057,112952,113820,122337,123828,124373,125371,127216,128195,128784,130801,131332,132372,133956,134690,135339,136287,136814,137882,138703,140539,141521,143080,145558,146303,147739,149183,150136,153959,155262,155839,157123,158779,160203,160707,164607,166508,172280,173956,179897,654663,939315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111471,111987,112554,113158,113805,117033,117959,123398,123929,130542,131894,134325,136580,137810,138558,139350,140818,142962,143727,145259,150624,152205,153150,154869,156411,158739,160589,161735,163003,164375,164891,167516,168531,169298,171043,172912,173880,179341,416086,553605,636872,816618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110602,111426,112066,112774,120135,121186,122353,124315,126374,128781,131004,132734,134522,135613,137520,138277,139491,140925,142528,144839,145525,148879,151721,153592,161267,363450,789357,887831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110581,111430,112070,112675,113331,117358,117918,122610,123827,125040,125575,126127,128037,128942,130301,132529,133977,134585,136623,138972,139934,142118,146043,147604,149194,150828,151605,152898,153423,157732,158479,160147,160852,162875,164439,167657,171770,172276,177251,191922,195649,476094,591583,592193,809194,848563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110616,111376,111876,112830,116469,117109,120155,120688,125846,128372,129119,129687,130288,131938,133502,134003,136214,136965,139285,140000,141003,143311,148901,151521,154052,158947,161672,164091,164683,165287,166189,166946,168684,169786,171933,174028,178732,181790,184005,328712,329407,869332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111417,112058,112848,117342,118306,124722,133971,136305,138126,139249,140019,140911,142476,143333,144374,145339,147410,149018,150047,150560,151396,152833,154903,155694,157280,158236,159596,160284,160935,162457,163677,165488,173356,176461,178386,184720,191626,324821,358596,502990,552821,937068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110582,111391,112097,112741,113518,116865,117470,118257,127467,127997,128509,129425,130179,130731,133745,138948,139848,141000,141783,143769,145082,148872,149466,154792,155741,157494,158778,160509,161032,166478,168808,170966,223322,512792,543659,942446,1107301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110577,111516,112069,112942,113546,115796,116542,120759,121402,123644,128326,131758,133128,135078,137925,140057,143667,144167,147445,153319,157422,161234,162432,163574,167099,575815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77564,110590,111522,112097,112620,113130,115818,116350,118028,118603,119137,122793,135253,136650,137644,138306,139626,140393,140964,142361,143161,143871,147391,147910,148527,153744,158011,166976,184508,187665,188984,452183,762769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111392,111916,112612,113388,116232,116762,117275,118960,125956,130914,132527,135320,135900,136634,138143,139803,140885,141394,143924,144629,146565,148147,153000,158452,162341,164019,165673,167584,168687,170148,171641,173226,175567,177848,181308,183323,189103,198267,333683,613310,722824,992409,1058821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110582,111510,112248,112940,113721,117098,118063,118768,122745,125589,126339,132579,133233,135405,136752,138429,139444,140042,141620,142743,143781,144404,145950,147374,148494,150008,150695,153748,154799,158854,165629,166293,240281,1103556,1104226,1111308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110569,111405,111979,112795,116173,117097,117835,122477,123008,124049,132958,134524,135485,137081,137691,139047,143001,143841,144755,147541,152349,164034,170245,181101,435160,868087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110587,111451,112109,112626,113144,113741,116550,117080,117590,120619,121189,125695,134139,134856,135628,136445,138553,139070,140240,141298,142336,146297,152328,152857,159288,164607,167273,168757,174507,178697,181524,184072,187928,189080,468575,560943,704636,743536,750857,1122404,1227907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111508,112040,112546,113544,115926,116459,116969,117842,119189,120149,121666,130484,132251,134231,135542,136470,137870,139168,140590,141337,141927,143453,145246,146843,147598,148204,149200,152285,155595,158874,160370,166806,171278,172914,215858,220433,238034,256057,394963,1213237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111517,112069,112760,113283,116892,117853,121223,121809,122627,128608,130892,132235,132933,133975,135576,136561,137185,137817,138729,139521,140552,142405,144342,145023,145956,148718,153614,157596,162632,165472,168856,381828,549954,659890,1223260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110594,111417,111994,112692,113255,116055,116587,117099,117620,118183,126696,127225,128225,129361,131069,133997,134809,138178,138780,140015,141692,142200,144531,146880,148135,149600,151880,152854,153872,155627,158069,159054,161655,164013,165845,169496,172235,175912,177628,178728,221679,235723,498343,826356,873925,874539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111488,112066,112770,115597,116129,116638,117203,118296,120375,130809,132099,134604,135962,136687,139110,141159,141728,142783,143406,145860,147606,148856,152704,153887,155229,158182,158778,164763,166935,168406,170631,176617,192367,200912,944113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110602,111527,112082,112957,115732,118144,119143,127432,130320,132629,135905,137834,139209,140622,141511,143516,145190,145810,147877,149988,151692,158941,166769,167712,187236,192351,193141,195939,208567,491577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111525,112103,112770,115302,116264,116962,118162,118692,119335,132865,134147,135441,137854,138644,139690,140604,141432,142547,143794,145425,146049,146956,147519,148482,149136,151275,151981,152642,154147,155015,157153,157889,161577,162709,163722,168489,175155,196318,238842,239457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110571,111518,112022,112762,117157,117688,118342,118856,121258,129958,133450,135123,135879,137333,138258,139538,140995,141671,142194,143924,145277,146432,147356,149406,150295,151627,152763,154298,155727,160167,161536,164911,171450,175950,179078,184876,187478,216918,769098,769760,1140087,1144598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110612,111451,112067,112668,113527,115900,116429,118179,118709,119219,123494,130036,131475,133135,134002,135362,136319,138435,139445,140541,141155,142814,144017,146101,146928,147804,148501,149417,150251,151334,152850,156477,158141,163569,164357,171968,181523,228823,239948,287637,288307,541597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111404,111959,112614,113133,113781,115836,116590,117367,118675,119204,119716,120677,128545,130174,130687,131253,132297,133138,134374,135895,137025,139359,140056,140709,143160,143679,145368,147721,148806,149723,153026,154431,155713,161167,170392,178805,182766,219151,227713,593714,967078,1028043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110572,111407,111982,112754,113323,114184,114713,115882,116889,117850,118589,121599,131096,132502,133811,135117,137162,138353,139353,140709,141454,142091,144491,148537,152096,153453,158361,159408,160773,172121,219659,220279,224661,345104,369476,426604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111394,111915,112558,113555,114157,115123,116375,116885,117406,118444,129090,130174,135168,137812,138330,139846,140601,142465,143103,144649,145248,146082,148643,149293,149865,153863,164923,172623,193538,399825,400439,457498,675645,1061158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111398,111989,112560,114993,115953,117009,117756,118365,122366,126261,130585,131920,136449,136970,138404,139388,140447,141909,142877,143643,144572,145876,146495,147398,148889,149470,150037,153341,154115,154840,158514,160139,165371,168267,168964,185986,186635,195078,195730,200365,206707,215886,220733,231850,458934,464295,600868,601670,1172988,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111413,111992,112648,113245,113813,114396,116640,117173,120741,132806,134040,134572,135437,136529,137052,137912,138481,138995,140759,141347,142596,143635,144528,147027,147773,148892,151520,155449,158610,176121,180509,183255,186109,188597,189925,194632,197352,399840,488961,550672,690521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111511,112065,112943,113541,114109,114639,116705,117452,118531,129595,131318,133203,134874,135503,137258,138212,139358,140327,141184,142576,143447,145699,147299,148949,151036,152132,154512,156636,157578,163310,165448,166591,171611,173705,176368,178119,182428,182964,188541,409721,459503,462291,629758,1177552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110586,111406,111915,112461,112994,114674,115205,116616,117188,117974,119810,133595,134435,135005,135830,136865,137385,137887,138460,139663,140638,141715,142731,143762,145299,146825,149596,151201,151903,157414,158163,165232,167522,176072,180250,189809,712271,752659,753272,946212,1058774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111513,112046,112939,114136,114790,115894,117040,117574,118086,119387,129015,130220,131787,133868,134971,135647,138012,138618,139765,140693,141235,145438,146597,149722,155345,155927,157303,161476,163288,164509,165728,166503,167910,169465,172557,174192,177489,182205,183595,187796,190060,205250,253088,364838,623854,1108987,1109758,1135794,1136324,-1,-1,-1,-1,-1,-1,-1,-1,-1
110584,111516,112049,112757,113800,114607,115137,116161,117446,118412,119017,119541,130848,131856,132723,134033,134563,136120,137260,138461,141216,141868,143659,144311,147682,148223,149775,151660,153093,154468,160514,164093,167240,168492,174177,180649,181180,194617,571767,572568,676459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110577,111452,111972,112754,114606,115531,116487,117277,117802,119560,120092,128526,129107,129639,133826,135492,136434,137537,138066,139165,139709,140224,141140,141671,142182,143826,144525,145274,146679,147593,148406,150579,153843,157401,157930,160969,163187,166633,183884,190402,196607,202858,627065,1027752,1113923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111445,111966,112490,114683,115476,116326,117114,117726,120162,126035,126776,128251,131497,133231,135547,136972,137512,138847,139849,140613,141469,142010,142829,143704,144586,145412,147377,148328,149788,150496,151428,153810,155291,157002,159408,162683,169082,170498,173364,178145,181548,182609,191981,196641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110604,111471,111980,112557,113337,114688,115199,116681,117213,118073,125661,130724,131722,133526,135349,136705,138865,139668,141908,143079,145637,146291,147188,148176,149968,150756,151537,152067,153291,154075,154619,155148,156942,159619,178269,184200,200589,205362,210719,246667,394398,432676,433369,950298,956872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110562,111388,111970,112481,114551,115601,116331,117080,117726,119065,123420,125928,126889,130735,132470,133406,134535,135273,136945,137842,139850,141044,141818,143709,144274,146651,147614,148427,149614,151006,153177,161917,169437,173906,174486,178117,218409,487747,488443,690745,883150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111478,111990,112761,115618,116183,119422,120234,120977,130893,132775,133704,136341,137335,139032,140248,141421,143282,145101,148013,149553,151505,153407,160492,165637,166563,170976,193804,267541,488096,502398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111502,112100,112930,113535,114971,115893,118415,118945,131393,131924,133681,135433,136359,137489,138058,139680,140532,141328,142673,143749,144881,146596,148468,149017,151260,152679,155891,159367,181145,190882,195758,234738,459300,474663,653001,1183617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111396,112054,112617,113313,114348,114877,115388,116475,117089,117699,124633,129839,132775,133867,134763,135589,136295,137644,139960,140939,142056,142848,144627,145935,146875,149769,151337,152416,156735,165270,166616,170337,173155,174856,176091,179094,183285,188531,195318,198099,205365,225535,260857,261659,467377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19101,110637,111491,112089,112613,113178,114975,115720,116236,118402,121325,121854,122385,132465,136017,137806,139694,143794,144689,149872,152121,156252,158139,161786,162426,164199,168380,171936,194979,234225,386396,458994,587854,957182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110593,111435,112091,112654,113725,114320,114850,115497,116135,117072,118158,118901,122409,126644,136734,138056,139099,142160,142927,144601,145543,146202,147215,147961,150039,151546,152741,154586,155156,157985,159804,161775,166869,176090,181578,187732,861548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110634,111427,112004,112577,113262,113829,115491,116207,117856,118388,118895,121170,133354,135099,139683,142087,144285,145597,147737,149951,150862,152579,154022,155141,156781,161838,165491,169171,170473,172648,176144,177066,183035,187450,194046,205922,327458,445691,463370,824739,1023891,1032130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110580,111416,111969,112585,113189,113955,114616,115784,116376,117724,121104,128459,130737,132417,133074,134758,137163,137784,138694,139881,141242,142034,145213,146073,147948,150544,152586,160555,162056,162829,164514,167606,170323,171128,177208,179197,186978,193813,216578,377867,429539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110610,111458,112369,113063,113710,114227,115228,115799,118921,120011,120614,123454,129843,132339,133778,135921,137192,138143,139445,141183,143555,146557,147912,152700,164501,168944,175876,178030,187516,188112,203707,208148,213028,238419,239033,245007,479682,788988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111454,111969,112621,113142,115063,115841,116410,126842,127352,133888,134707,135660,136207,137787,138471,139362,140689,141400,142819,143425,144524,146521,147112,147994,149913,151855,154630,156296,158952,164829,167667,170719,176031,177397,191320,196691,201085,228666,251944,389272,478754,687469,1096729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110620,111373,111947,112507,113026,113583,114177,114734,115431,116788,117531,118862,130014,131366,133643,135582,136150,136817,137738,138597,139123,140374,141002,141702,144014,147528,148265,150337,152469,156124,161029,167347,188530,213874,542415,694231,1181550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110601,111400,112055,112658,114741,115347,115875,118441,118971,119501,120281,126978,128890,130719,131421,133449,134495,136547,137558,138064,141825,142661,143783,144995,147127,148334,149770,150591,154462,155661,156961,161784,171277,178602,179139,181490,183072,187281,188189,189205,190604,191924,192786,194745,198287,200218,426120,426647,705353,790364,-1,-1,-1,-1,-1,-1,-1,-1,-1
110638,111477,111990,112606,113252,114622,115585,116147,116840,118041,118579,119542,120273,130076,131144,132469,134807,136372,137206,138408,139515,141028,141538,142691,143486,145016,148459,149908,151934,154147,155277,158251,160705,162704,168737,169861,184018,185295,190201,193403,231850,239431,240373,832444,953408,954020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110596,111513,112246,112938,113802,114745,115278,115881,116881,117410,117923,121590,126402,127012,127779,133181,133988,135325,136967,138159,138753,139608,140686,141962,142930,143448,144499,146206,147679,149070,150399,154536,155049,156538,157580,159433,159940,161008,161614,164203,168080,170466,173565,181318,196526,218204,1037881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110645,111502,112011,112580,113271,115623,116163,116813,118968,125079,129967,131460,132322,133041,133823,134824,135751,136444,137597,138123,139690,141045,141945,143256,144052,145081,147350,150969,152011,156182,161267,162547,170045,171631,180835,182681,185324,189196,194168,875405,959955,960486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18583,110568,111353,111889,112442,112966,113525,115164,115713,119790,120403,121103,133882,136005,137057,137849,138358,139477,141038,142921,143826,145716,151179,152397,157295,164875,171086,173962,175501,179112,182387,186007,186968,189058,192582,205837,384875,892598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111437,112049,112612,113128,113695,114298,116693,117203,122049,124382,131059,132894,134518,136762,138682,139343,140090,140599,141944,144852,147454,148218,149875,151360,153914,155151,175726,177750,183546,196222,198602,208942,421457,537623,734176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110643,111386,111953,112521,113029,114605,115137,115649,116307,117124,117868,128303,130222,131895,133874,135104,135819,138607,139846,141418,144602,145816,174295,175494,177791,179299,181825,188568,189904,197469,211312,683699,691234,763488,1073276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110647,111429,112064,112648,113166,114530,115101,116722,132864,133705,135211,135933,137693,140261,140791,142098,144196,146292,148739,152319,154404,157466,164562,188424,190469,196455,200621,203192,218560,223675,516228,516893,563104,890623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110674,111417,112074,112677,113363,114959,115486,116001,116565,121097,121626,128516,129438,131585,133724,136132,136805,137868,138859,139784,140544,142197,143245,144064,145665,149755,150963,152322,153579,157261,158661,159174,170628,188789,212903,226892,524241,525641,750393,750961,1118977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110610,111511,112109,112680,113463,114755,115572,116123,116970,117938,118466,119335,131740,133036,134945,135709,136624,137905,138417,139165,140166,141254,142330,143851,145592,146225,149199,159323,160110,172171,180114,184406,190013,191229,210190,759059,957455,958123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110606,111454,112240,112757,113793,114310,114837,115352,116730,119042,123529,126774,131316,133647,138421,140591,141307,142050,144081,144603,145123,147154,149267,150895,153147,154251,156129,159351,173007,176385,178507,181161,184601,188595,191070,193379,196117,199907,228714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111493,112044,112614,113222,114476,114981,115505,116026,119404,120011,120545,132140,135456,137730,139692,140546,142609,143640,144159,145030,145890,146673,147184,148301,149687,150341,152291,154207,154873,155878,156956,192567,199689,222350,729881,1076444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111396,111971,112744,113315,114167,114839,115356,118545,119372,126075,130142,130842,133209,134223,135325,137037,137888,138477,139004,139800,140629,141426,142913,145343,147634,150206,152676,155866,157684,158210,159419,160933,164416,165191,167890,171068,171918,176594,177372,180960,186210,211320,222416,244847,257390,258084,447327,890287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110577,111438,112265,112824,113599,114967,115480,118087,118732,129233,130637,132003,132989,134393,135060,140247,142233,146116,146838,148019,149619,152438,152985,154957,157984,160354,161558,163174,173235,181518,186278,190360,192687,194390,199478,200833,204564,213219,832105,832974,1156427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111400,112056,112618,113137,114736,115523,118029,119817,120751,123462,125771,126288,128842,130066,131228,133179,134090,134663,136735,137797,138707,139329,139849,140869,142310,143274,144103,145125,146698,148917,150801,157709,164482,172789,181642,193366,195929,200971,434171,698554,1005897,1237297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111527,112062,112644,113341,115324,116286,117117,130123,131616,132286,134590,137869,139924,142788,143700,145854,148804,150225,154858,161949,169559,179327,188887,189873,192023,196008,200198,205162,209824,594781,671294,672172,1030671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111466,111982,112558,113076,113727,114499,115097,116060,123620,124540,125143,140716,142127,144984,156688,158219,160363,162382,164691,167061,171033,175268,182723,183986,188231,193105,194322,217372,303305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111405,112061,112625,113137,114396,116289,117175,117738,121443,121971,122487,134482,137846,138885,139541,141270,142799,143457,145934,149698,152619,156966,162499,181888,183001,186820,187427,190595,196142,202910,204540,212539,342522,619197,909441,1221245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110580,111515,112090,112941,113812,116369,117115,118137,118713,120180,120931,121446,136056,137038,139847,140794,143718,144247,145181,147556,149005,149868,150744,154684,158492,159757,176707,188615,207054,673058,880127,880744,1124449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110563,111407,111958,112744,113308,114132,115830,116618,117360,118706,119234,130971,132068,133449,135067,135852,136803,137815,139267,139804,141029,141723,144828,146077,148295,149358,152086,153723,156840,164116,181361,188877,403488,730965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111372,111898,112552,113237,113802,114892,115439,115969,116483,123416,123947,124457,124981,126692,129237,130345,131316,132399,132961,134789,136004,138941,139574,142593,144129,144908,147347,149271,153815,165199,168395,170606,187100,672312,698456,698986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110592,111440,111964,112659,113434,116648,117178,117697,118214,121268,121799,122622,138594,140607,141125,142342,143574,144968,146222,147115,148146,151485,152951,154351,155173,158618,160206,167834,172528,175507,181156,184100,200759,345860,410378,413375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111421,111976,112632,113146,113718,116000,116513,117033,117602,118505,119748,120493,122667,123488,124233,131946,132752,134310,136023,137270,139858,141422,142184,142701,143231,144316,145005,145697,147463,148756,149810,151280,152026,152893,153433,154215,159106,162743,166685,168042,175129,178466,193528,364928,666679,682657,1007448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111400,111955,112618,113175,114514,115042,115694,116255,121209,121742,123246,128417,129166,129946,130544,135634,137303,137839,140681,143970,145421,148246,150026,152199,154860,163826,167740,168566,177336,183945,185249,208018,208607,313271,637026,773619,1207158,1210060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111450,112064,112669,113324,114010,115174,117662,118190,118747,119353,120312,123033,125397,130413,132200,132896,133961,134958,135526,136271,137655,138518,139397,140071,141383,143030,146898,147647,149818,151339,153069,159774,160297,180758,182847,187375,204626,978530,1014877,1024121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111364,111892,112448,112973,113707,115936,116756,117539,118150,120997,121820,122562,137022,138478,139481,140265,141737,142402,144987,148588,153554,158607,167152,175972,181638,186663,190023,198078,208417,904923,1091274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110566,111408,112065,112668,113329,115884,116415,116925,117449,123469,124289,131213,132855,134507,136088,136886,139703,141058,141772,143065,144147,145340,145952,146991,147852,148713,149907,150754,151334,152862,154714,155686,158813,161269,162528,165783,169592,173561,175566,178083,179403,181388,184427,187484,190580,198203,206544,220160,375744,585976,901984,-1,-1,-1,-1,-1,-1,-1,-1
110586,111530,112105,112749,113486,114219,117421,117987,118728,124902,127523,129026,132429,133727,135692,137329,139171,139824,141302,143895,145100,146066,147608,148111,148801,152165,154172,155565,161594,177084,187645,222116,311967,455146,554939,949541,1088252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110572,111471,111983,112941,113462,115346,116131,116874,121108,122382,126467,131134,131656,133721,134513,135105,137169,138184,140171,143639,144727,147337,149189,164786,165963,169589,170284,176033,188739,197534,223674,228934,591826,827086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111413,112055,112844,113920,115093,115629,116320,128304,131162,131696,132335,133153,134176,135118,136805,137336,138295,139334,142602,144056,146598,147901,150228,175570,180254,182865,184503,186392,190732,192249,195669,201799,208080,210157,211794,291040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111437,112097,112801,115060,115634,116148,120188,122468,126379,126938,131951,134194,135018,136301,138361,138898,140004,140797,141300,142587,144263,145160,147490,148739,151453,155796,160130,187698,188940,192728,193648,199094,330375,388931,604023,725026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111469,112293,112853,113461,114024,114751,115322,116456,120735,127692,128282,129239,129819,131175,131773,132282,133156,134060,134714,135490,136142,137301,138929,139461,140106,141298,142010,143795,144514,145088,145623,148100,148714,150281,151575,153386,155993,181599,186819,400835,485102,646897,735779,736441,788848,927370,929151,934584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102896,110592,111459,111970,112542,113060,114289,115217,116330,116863,127579,128173,128892,129557,130903,132899,133511,134021,135906,137418,138591,139527,140206,140904,141641,142718,143403,144386,145832,147894,149693,150221,150920,151588,153153,154513,157805,159302,160431,161089,161962,163312,164936,166464,167921,170031,170804,172041,175389,177246,178400,185071,193697,395415,686720,689557,974113,-1,-1
110583,111432,111990,112648,113250,113813,114318,114891,115495,117268,118016,125347,125880,131418,132480,133428,134214,135535,136375,138060,138811,139553,140585,141331,142747,143279,144615,146066,146577,148328,150694,151681,153890,154405,158544,159709,161817,162496,166132,167626,170580,174757,176143,179027,184266,211659,280026,699084,796812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
