E,vpp,vp,Number of DPs
64028376.756500915,20.1511221,19.8265705,1
64137256.789530106,20.1998654,19.8423786,1
64206962.13524711,20.1814213,19.8371086,1
64154315.68504109,20.2117221,19.8423786,1
64002824.34143616,20.193279699999998,19.8410625,1
63694485.46133078,20.1010597,19.7804604,1
64389329.36637914,20.2762749,19.8502827,1
64204372.75292709,20.1181866,19.8173485,1
64131746.92369701,20.1669298,19.8015385,1
64059004.870160684,20.3223854,19.8173485,1
64152745.943497084,20.1945971,19.8674107,1
64001302.98057395,20.1735184,19.7830963,1
64471432.78898591,20.2512445,19.9135189,1
64487339.066430405,20.1840562,19.8726788,1
64343838.784750834,20.3078935,19.8608227,1
